,ADDRESS,LATITUDE,LONGITUDE
11092,110 O ST Apt. 7,42.3342831,-71.0288023
11093,42 EIGHTH ST Apt. 1509,42.3749988,-71.0520878
11094,19 TICKNOR ST,42.3303829,-71.03577829999999
11095,265 SILVER ST,42.3367117,-71.0486857
11096,14 PACIFIC ST,42.3339687,-71.0454008
11097,26 BOSTON ST Apt. 2,42.3285292,-71.0573951
11098,542 DORCHESTER AV Apt. PS-2,42.3308828,-71.0567085
11099,656 COLUMBIA RD,42.3190033,-71.06355429999999
11100,60 TELEGRAPH ST Apt. 2,42.3330964,-71.0481339
11101,259 EMERSON ST,42.3342635,-71.0359897
11102,35 STORY ST Apt. 1,42.3332954,-71.0427237
11103,155 BOSTON ST Apt. 3,42.3244691,-71.05990229999999
11104,290 NORTHERN AV,42.348584,-71.03594079999999
11105,1 HAMLIN ST Apt. PS-2,42.3600825,-71.0588801
11106,33 SLEEPER ST Apt. 507,42.3519914,-71.04889680000001
11107,155 COTTAGE ST Apt. 2,42.3696247,-71.03287619999999
11108,314 W SECOND ST Apt. 504,42.3390786,-71.0472042
11109,616 DORCHESTER AV,42.328769,-71.056671
11110,331 E ST,42.3380184,-71.0487653
11111,451 D ST,42.3452132,-71.04218209999999
11112,136 N ST Apt. 2,42.3336824,-71.0311083
11113,22 LIBERTY DR Apt. B1-71,42.3545427,-71.0452696
11114,22 LIBERTY DR Apt. B2-50,42.3545427,-71.0452696
11115,125 B ST Apt. 2-C,42.3412261,-71.0530283
11116,250 ATHENS ST,42.3388496,-71.0496259
11117,42 EIGHTH ST Apt. 4212,42.3749988,-71.0520878
11118,119 N ST,42.3342195,-71.0314405
11119,245 E ST,42.33568,-71.051548
11120,694 COLUMBIA RD Apt. 694,42.3202319,-71.0623265
11121,197 EIGHTH ST Apt. 702,42.3733848,-71.0519798
11122,2 FOREST PL,42.3799384,-71.0677211
11123,14 MONUMENT CT,42.3748921,-71.0606061
11124,42 EIGHTH ST Apt. 3306,42.3749988,-71.0520878
11125,333 E ST,42.33807059999999,-71.0487079
11126,91 OLD HARBOR ST Apt. 2,42.3316941,-71.0475714
11127,10 GATES ST,42.3337415,-71.0480357
11128,21 GATES ST Apt. 3,42.3332377,-71.048492
11129,285 DORCHESTER ST,42.332108,-71.0525815
11130,38 CASS ST,42.2758755,-71.16293089999999
11131,6 OLD COLONY AV,42.3378362,-71.0566583
11132,86 P ST Apt. 3,42.335358,-71.0269077
11133,185 L ST,42.3321096,-71.0354533
11134,170 W BROADWAY Apt. PS-B26,42.3405077,-71.0528643
11135,366 W FOURTH ST Apt. 366-3,42.3370799,-71.0497536
11136,5 VIKING ST Apt. 3,42.3319664,-71.0344252
11137,179 K ST,42.336845,-71.0375775
11138,50 ATHENS ST Apt. 7,42.3424414,-71.0551177
11139,133 EMERSON ST,42.3354483,-71.03960909999999
11140,1406 COLUMBIA RD,42.330675,-71.043894
11141,6 WHITTIER PL Apt. 6F-6,42.3657336,-71.0669497
11142,314 W SECOND ST Apt. 209,42.3390786,-71.0472042
11143,3 WARD CT,42.3298172,-71.0541342
11144,1 CHURCH AV,42.337798,-71.04983299999999
11145,135 FARRAGUT RD Apt. 13,42.3336888,-71.0255391
11146,4 WEBB PK Apt. 3,42.3326769,-71.0389563
11147,394 W BROADWAY,42.3374862,-71.0482284
11148,88 P ST Apt. 1,42.3352738,-71.0269053
11149,510 DORCHESTER AV,42.3317163,-71.0567708
11150,159 COTTAGE ST Apt. 7,42.3696853,-71.0325928
11151,185 EIGHTH ST Apt. 3,42.3335607,-71.0523031
11152,176 N ST,42.363275,-71.054093
11153,54 WOODWARD ST Apt. 3,42.3307405,-71.0553083
11154,10 GLOVER CT,42.3308782,-71.0564857
11155,145 L ST,42.3328018,-71.03559260000002
11156,779 E FOURTH ST Apt. 2,42.33448689999999,-71.0324524
11157,437 D ST Apt. 3B,42.3451429,-71.0429517
11158,21 DIXFIELD ST,42.3316315,-71.04660799999999
11159,230 COLUMBIA RD,42.3076938,-71.0760672
11160,2 HAWTHORNE PL Apt. 5-M,42.3642406,-71.066169
11161,52 TEMPLE PL Apt. 4,42.3552145,-71.0614722
11162,35 CHANNEL CENTER ST Apt. 309,42.3463778,-71.05055349999999
11163,2 HAWTHORNE PL Apt. 109-S,42.3642406,-71.066169
11164,45 SILVER ST,42.341084,-71.0555869
11165,42 EIGHTH ST Apt. 4208,42.3749988,-71.0520878
11166,362 K ST,42.3313479,-71.03707829999999
11167,11 KNOWLTON ST,42.3325537,-71.0499722
11168,33 SLEEPER ST Apt. 202,42.3519914,-71.04889680000001
11169,110 N ST Apt. 3-110,42.33445200000001,-71.0310772
11170,70 SUMMER ST,42.354144,-71.058418
11171,157 N ST,42.3328136,-71.03132099999999
11172,809 E FOURTH ST Apt. 809-1,42.3347555,-71.0314564
11173,786 E FOURTH ST Apt. 786-2,42.335059,-71.03186099999999
11174,2 HAWTHORNE PL Apt. 9-L,42.3642406,-71.066169
11175,2A MARION PL,42.3792333,-71.03824999999999
11176,98 G ST Apt. 2,42.3325152,-71.04386769999999
11177,42 COTTAGE ST,42.3668605,-71.03603340000001
11178,2 HAWTHORNE PL Apt. 8-O,42.3642406,-71.066169
11179,16 HUMPHREYS PL,42.3195584,-71.0682365
11180,168 COTTAGE ST Apt. 301,42.3701432,-71.03294149999999
11181,12 TUCKERMAN ST,42.331309,-71.05444279999999
11182,38 GATES ST,42.3326806,-71.0481286
11183,37 FARRAGUT RD Apt. 2,42.336981,-71.0254484
11184,59 GATES ST Apt. 301,42.33189,-71.04849999999999
11185,64 TELEGRAPH ST Apt. 1,42.333135,-71.04795
11186,339 K ST Apt. A,42.332054,-71.0374614
11187,314 W SECOND ST Apt. 505,42.3390786,-71.0472042
11188,189 F ST,42.3379167,-71.04627049999999
11189,503 E SECOND ST,42.3368743,-71.04323029999999
11190,3 LINDEN ST,42.3557039,-71.1313632
11191,17 BURRILL PL,42.3326009,-71.0405892
11192,42 EIGHTH ST Apt. 2504,42.3749988,-71.0520878
11193,30 WOODWARD ST,42.3313884,-71.0559401
11194,28 MERCER ST,42.3325582,-71.04878590000001
11195,104 B ST,42.341054,-71.05389509999999
11196,306 ATHENS ST,42.33773679999999,-71.04788549999999
11197,5 DRAKE PL,42.3727229,-71.0362433
11198,1 HAMLIN ST Apt. 2,42.331335,-71.0423253
11199,105 SUMMER ST,42.3534689,-71.05811
11200,6 WHITTIER PL Apt. 7O-6,42.3657336,-71.0669497
11201,149 G ST Apt. 1,42.3310489,-71.0442964
11202,7 KNOWLTON ST,42.3326851,-71.0498928
11203,197 EIGHTH ST Apt. 232,42.3734076,-71.0521911
11204,8 GRIMES ST,42.3342086,-71.0516423
11205,6 WHITTIER PL Apt. 16M-6,42.3657336,-71.0669497
11206,12 ATLANTIC ST,42.33418,-71.04603920000001
11207,124 TUDOR ST Apt. 124C,42.3360402,-71.05258359999999
11208,BUTLER ST,42.2727876,-71.06355649999999
11209,36 MERCER ST Apt. 1,42.3322515,-71.0487787
11210,703 E FOURTH ST Apt. 3,42.3346044,-71.036427
11211,123 COTTAGE ST,42.3686849,-71.03401389999999
11212,289 K ST,42.3336552,-71.0375426
11213,614 DORCHESTER AV Apt. 1,42.32882439999999,-71.0566595
11214,59 TELEGRAPH ST Apt. 59,42.3328236,-71.0484077
11215,346 CONGRESS ST Apt. 217,42.3506856,-71.0486803
11216,44 ELLERY ST,42.3292248,-71.05811059999999
11217,DEXTER ST,42.3303297,-71.0576502
11218,174 COTTAGE ST Apt. 202,42.3703299,-71.0327251
11219,404R K ST Apt. 8,42.3301957,-71.0370646
11220,67 MARINE RD,42.3305222,-71.0366401
11221,197 EIGHTH ST Apt. 424,42.3733848,-71.0519798
11222,150 DORCHESTER AV Apt. 205,42.3418223,-71.05691519999999
11223,213 GOLD ST Apt. UNIT-4,42.33633589999999,-71.049998
11224,160 O ST Apt. 3,42.3327151,-71.02893379999999
11225,70 F ST,42.335163,-71.0500198
11226,11 LINDEN ST,42.3554857,-71.1311697
11227,6 WHITTIER PL Apt. 114S-6,42.3657336,-71.0669497
11228,42 EIGHTH ST Apt. 4414,42.3749988,-71.0520878
11229,2 HAWTHORNE PL Apt. 15-L,42.3642406,-71.066169
11230,95 G ST,42.3328688,-71.0449946
11231,27 LARK ST,42.33300699999999,-71.053654
11232,2 HAWTHORNE PL Apt. 15-H,42.3642406,-71.066169
11233,88 M ST,42.3351205,-71.0330853
11234,166 F ST Apt. 166-3,42.3374529,-71.0472116
11235,186A GRAMPIAN WY,42.309171,-71.049742
11236,1300 SHIPWAY PL Apt. PS-30,42.3765875,-71.0517491
11237,163 COTTAGE ST,42.3699373,-71.0325514
11238,750 ALBANY ST,42.3344233,-71.0718066
11239,7 RIVERBANK PL,42.2688493,-71.0912587
11240,161 H ST Apt. 1,42.3323297,-71.0416376
11241,218 E ST,42.319143,-71.05982159999999
11242,111 M ST Apt. 1,42.3341746,-71.0335339
11243,128 TUDOR ST Apt. 128D,42.3358747,-71.0523232
11244,77 PREBLE ST,42.329063,-71.053586
11245,42 EIGHTH ST Apt. 2503,42.3749988,-71.0520878
11246,157 COTTAGE ST,42.3697002,-71.0327828
11247,391 K ST,42.3304852,-71.0374063
11248,3 DORCHESTER ST Apt. 3-G,42.3377418,-71.0430042
11249,342R K ST,42.331986,-71.037042
11250,112 H ST Apt. 2,42.3339382,-71.04132179999999
11251,13 STORY ST,42.3333336,-71.0435732
11252,35 CHANNEL CENTER ST Apt. 202,42.3463778,-71.05055349999999
11253,27 MERCER ST Apt. 1,42.332566,-71.0491964
11254,1326 COLUMBIA RD,42.3306257,-71.0463178
11255,43 O ST,42.3367689,-71.02939049999999
11256,141 DORCHESTER AV Apt. 901,42.3419516,-71.0574969
11257,125 FARRAGUT RD Apt. 32,42.3336888,-71.0255391
11258,146HF M ST,42.3339807,-71.033299
11259,2 HAWTHORNE PL Apt. 9-F,42.3642406,-71.066169
11260,22 LIBERTY DR Apt. B2-12,42.3545427,-71.0452696
11261,346 CONGRESS ST Apt. 411,42.3506856,-71.0486803
11262,13 VINTON ST Apt. 3,42.3302961,-71.0537337
11263,130 MARINE RD,42.3308157,-71.03396750000002
11264,197 EIGHTH ST Apt. 214,42.3733848,-71.0519798
11265,15 SLEEPER ST Apt. 504,42.3519914,-71.04889680000001
11266,2 LINCOLN PL,42.3774351,-71.06316679999999
11267,5 GLOVER CT,42.3311801,-71.0562419
11268,357 W FOURTH ST Apt. 3,42.3371044,-71.0504125
11269,80 SUMMER ST Apt. 2,42.3540141,-71.05810029999999
11270,42 EIGHTH ST Apt. 4214,42.3749988,-71.0520878
11271,141 DORCHESTER AV Apt. LW203,42.3419516,-71.0574969
11272,36 A ST Apt. 5C,42.34132,-71.05635000000001
11273,627 E SECOND ST,42.3371856,-71.0381578
11274,85 SEAPORT BL,42.35137030000001,-71.0461553
11275,247 COLUMBIA RD,42.3079847,-71.074956
11276,151 EMERSON ST Apt. PS-1,42.3353271,-71.0392282
11277,9 HAWTHORNE PL Apt. 4-E,42.3642406,-71.066169
11278,119 DORCHESTER ST Apt. 7,42.335189,-71.04687179999999
11279,27 G ST,42.335134,-71.0444299
11280,525 E SECOND ST Apt. 2,42.33695489999999,-71.04220889999999
11281,2 BALMORAL PK,42.3310526,-71.03445599999999
11282,777 E FOURTH ST,42.3344809,-71.0325809
11283,21 WARD ST,42.3297544,-71.0549071
11284,98 H ST,42.334447,-71.0413035
11285,313 K ST Apt. 2,42.33289300000001,-71.037551
11286,22 LIBERTY DR Apt. B1-37,42.3545427,-71.0452696
11287,23 GATES ST,42.3332188,-71.0484536
11288,345 D ST Apt. 10,42.3404409,-71.0485561
11289,9 HAWTHORNE PL Apt. 110-S,42.3634744,-71.06637169999999
11290,74 GATES ST,42.3315136,-71.0480357
11291,2 STILLMAN PL Apt. 4,42.36401679999999,-71.05768259999999
11292,2 HAWTHORNE PL Apt. 10-M,42.3642406,-71.066169
11293,291 W SECOND ST,42.3394415,-71.0484187
11294,22 LIBERTY DR Apt. GARAGE,42.35459720000001,-71.0452732
11295,630 DORCHESTER AV,42.3283847,-71.0566714
11296,46 MERCER ST Apt. 46-3,42.3319456,-71.048825
11297,135 H ST,42.3331585,-71.04164010000001
11298,14 O ST,42.3377831,-71.0291898
11299,1306 COLUMBIA RD Apt. 1E,42.3306188,-71.0470375
11300,24 NINTH ST Apt. 24,42.3352397,-71.0550402
11301,6 WHITTIER PL Apt. 10B-6,42.3657336,-71.0669497
11302,7 RICHARDSON ST,42.3615698,-71.14352869999999
11303,883 E BROADWAY,42.3355166,-71.0286744
11304,325 DORCHESTER ST,42.33128929999999,-71.0540018
11305,350 W SECOND ST,42.3386077,-71.0464872
11306,141 DORCHESTER AV Apt. 602,42.3419516,-71.0574969
11307,1788 COLUMBIA RD Apt. 3,42.3318484,-71.02958459999999
11308,42 EIGHTH ST Apt. 2204,42.3749988,-71.0520878
11309,5 NEWHILL PL Apt. 2,42.3360334,-71.0359721
11310,35 CHANNEL CENTER ST Apt. 102,42.3463778,-71.05055349999999
11311,6 WHITTIER PL Apt. 11C-6,42.3657336,-71.0669497
11312,9 HAWTHORNE PL Apt. 3-K,42.3642406,-71.066169
11313,124 PETERS ST,42.3323636,-71.0318889
11314,246 BOSTON ST,42.32142109999999,-71.0611284
11315,90 BAXTER ST,42.3351875,-71.0529746
11316,108 MARINE RD,42.33080229999999,-71.0347568
11317,122 DORCHESTER ST,42.3348964,-71.04635990000001
11318,141 DORCHESTER AV Apt. 312,42.3419516,-71.0574969
11319,19 ATLANTIC ST,42.33389409999999,-71.0463759
11320,366 W SECOND ST Apt. 3,42.3383429,-71.04621039999999
11321,38 FARNSWORTH ST,42.352071,-71.0482507
11322,2 DARTMOUTH PL,42.3447951,-71.0742293
11323,41 EWER ST,42.3334489,-71.0560854
11324,791 E FOURTH ST,42.3346305,-71.0319837
11325,354 ATHENS ST,42.336889,-71.0465323
11326,178 W FOURTH ST Apt. 2-A,42.3402896,-71.054746
11327,192 L ST Apt. 1,42.3317169,-71.034953
11328,159 DORCHESTER ST Apt. 2,42.3343595,-71.0485415
11329,414 W FOURTH ST Apt. 3,42.3360188,-71.0481944
11330,159 O ST,42.33271999999999,-71.029454
11331,197 EIGHTH ST Apt. 210,42.3733848,-71.0519798
11332,168 L ST,42.3324711,-71.0350638
11333,311 EMERSON ST Apt. 9,42.3343584,-71.03409599999999
11334,95 BAXTER ST,42.3349514,-71.0531441
11335,346 CONGRESS ST Apt. 603,42.3506856,-71.0486803
11336,589 E BROADWAY,42.3354394,-71.0406113
11337,32 COTTAGE ST Apt. 3,42.3665696,-71.036301
11338,36 MERCER ST Apt. 3,42.3322515,-71.0487787
11339,22 LIBERTY DR Apt. B2-95,42.3545427,-71.0452696
11340,48 ELLERY ST,42.3291426,-71.05806419999999
11341,45 A ST,42.3414451,-71.05574279999999
11342,197 EIGHTH ST Apt. 511,42.3733848,-71.0519798
11343,6 WHITTIER PL Apt. 5F-6,42.3657336,-71.0669497
11344,208 L ST,42.3310648,-71.03498900000001
11345,38 G ST Apt. 17,42.3347791,-71.0439588
11346,41 H ST,42.33603350000001,-71.0417807
11347,284 K ST Apt. 3,42.3337636,-71.0371457
11348,120 W FOURTH ST,42.341059,-71.05592899999999
11349,22 LIBERTY DR Apt. B1-25,42.3545427,-71.0452696
11350,197 EIGHTH ST Apt. 420,42.3733848,-71.0519798
11351,26 BOSTON ST,42.32851600000001,-71.0574689
11352,360 W SECOND ST Apt. 17,42.3384876,-71.0462423
11353,CASS ST,42.2754146,-71.1626119
11354,51 LORING ST,42.2473672,-71.1214796
11355,141 DORCHESTER AV Apt. 402,42.3419516,-71.0574969
11356,718 COLUMBIA RD,42.3205272,-71.0608963
11357,35 WOODWARD ST Apt. 1,42.3310439,-71.0560275
11358,16 THOMAS PK Apt. 1,42.3337455,-71.0457239
11359,2 HAWTHORNE PL Apt. 2-G,42.3642406,-71.066169
11360,337 K ST,42.3321097,-71.0374614
11361,85 DRESSER ST Apt. 85,42.3379698,-71.04539559999999
11362,22 LIBERTY DR Apt. 6J,42.35459720000001,-71.0452732
11363,346 CONGRESS ST Apt. 606,42.3506856,-71.0486803
11364,656 E SECOND ST Apt. 2,42.3374287,-71.0369663
11365,1636 COLUMBIA RD Apt. 2,42.3297481,-71.0362698
11366,33 SLEEPER ST Apt. 406,42.3519914,-71.04889680000001
11367,8 BREWSTER ST,42.3318587,-71.04028199999999
11368,68 G ST,42.333653,-71.04404280000001
11369,628 E SECOND ST Apt. 2,42.3375081,-71.03814659999999
11370,25 CHANNEL CENTER ST Apt. 808,42.3460654,-71.0507949
11371,492 E BROADWAY,42.3356391,-71.0450178
11372,147 COTTAGE ST,42.369297,-71.03325300000002
11373,42 EIGHTH ST Apt. 4408,42.3749988,-71.0520878
11374,183 E ST,42.3341838,-71.0533863
11375,80 A ST,42.3424176,-71.0549704
11376,290 E ST,42.3369668,-71.050443
11377,18 DARTMOUTH PL Apt. 18-1,42.3451341,-71.0733032
11378,77 FARRAGUT RD Apt. 1,42.335383,-71.0254196
11379,14 MITCHELL ST Apt. 2,42.332453,-71.052353
11380,129 G ST,42.3314939,-71.0442285
11381,268 GOLD ST,42.3353004,-71.04797769999999
11382,32 MITCHELL ST,42.33214299999999,-71.052852
11383,168 I ST Apt. 3,42.3324429,-71.0396754
11384,281 GOLD ST,42.334938,-71.04784049999999
11385,21 WORMWOOD ST Apt. 502,42.3469839,-71.0502336
11386,38 G ST Apt. 20,42.3347791,-71.0439588
11387,715 CUMMINS HW,42.2705442,-71.1020753
11388,22 LIBERTY DR Apt. B2-78,42.3545427,-71.0452696
11389,250 ATHENS ST Apt. 3,42.3388523,-71.0496074
11390,161 DORCHESTER ST,42.3343115,-71.04854639999999
11391,62 G ST,42.33398709999999,-71.04404280000001
11392,16 ATLANTIC ST,42.3340314,-71.04603920000001
11393,22 LIBERTY DR Apt. 4H,42.35459720000001,-71.0452732
11394,38 WOODWARD ST Apt. 1,42.3312049,-71.0556706
11395,22 LIBERTY DR Apt. B1-74,42.3545427,-71.0452696
11396,326 A ST Apt. 4-B,42.3495024,-71.0496522
11397,722 COLUMBIA RD,42.3204425,-71.06061770000001
11398,64 LOUIS PRANG ST,42.338008,-71.0967367
11399,48 MARINE RD Apt. 1,42.3308409,-71.03780119999999
11400,9 MONKS ST,42.3327098,-71.03266750000002
11401,58 L ST Apt. 1,42.3362401,-71.035189
11402,22 LIBERTY DR Apt. B1-64,42.3545427,-71.0452696
11403,225 DORCHESTER ST Apt. 19,42.3333731,-71.050482
11404,172 H ST Apt. 3,42.3319146,-71.0412336
11405,112 BOLTON ST,42.3406764,-71.0506473
11406,35 STORY ST Apt. 2,42.3332954,-71.0427237
11407,150 M ST,42.33278130000001,-71.0330853
11408,266 BOWEN ST Apt. 1,42.3348805,-71.0490368
11409,WENDELLER ST,42.3287408,-71.05470360000001
11410,257 E ST Apt. 3,42.3358748,-71.051245
11411,4 BURNHAM PL Apt. 3,42.3367654,-71.0409363
11412,312 K ST,42.3329896,-71.0371248
11413,22 LIBERTY DR Apt. B1-48,42.3545427,-71.0452696
11414,335 W SECOND ST Apt. 17,42.3385064,-71.04716189999999
11415,623 E SECOND ST Apt. 1,42.3370919,-71.0383067
11416,128 TUDOR ST Apt. 128B,42.3358747,-71.0523232
11417,332 W BROADWAY,42.33838739999999,-71.04979999999999
11418,29 STORY ST Apt. 2,42.3332904,-71.042994
11419,3 DRAKE PL,42.3726302,-71.0364167
11420,152 OLD COLONY AV Apt. 1,42.3346467,-71.0546502
11421,290 K ST,42.33362880000001,-71.0371712
11422,81 DORCHESTER AV,42.3435999,-71.05739319999999
11423,40 ELLERY ST,42.3293733,-71.05811059999999
11424,251 R BOSTON ST,42.3212523,-71.061797
11425,185 COLUMBIA RD,42.30624640000001,-71.0767974
11426,37 GATES ST Apt. 3,42.33263280000001,-71.04847339999999
11427,66 TELEGRAPH ST Apt. 66-1,42.3330645,-71.0478382
11428,95 F ST,42.3355505,-71.0489473
11429,5 GIFFORD PL,42.3302102,-71.05447769999999
11430,48 GOLD ST Apt. 201,42.3399163,-71.05567370000001
11431,6 WHITTIER PL Apt. 11N-6,42.3657336,-71.0669497
11432,182 GOLD ST Apt. 6,42.3372696,-71.0510645
11433,25 DORCHESTER ST,42.3369204,-71.04404280000001
11434,290 K ST Apt. 2,42.3336246,-71.03648319999999
11435,261 W SECOND ST Apt. 3,42.3398561,-71.0491342
11436,350 W FOURTH ST Apt. 305,42.3376352,-71.0504533
11437,481 E BROADWAY,42.335294,-71.0456183
11438,558 DORCHESTER AV,42.33047699999999,-71.056726
11439,252 GOLD ST Apt. 1,42.3355694,-71.0484037
11440,263 BOLTON ST Apt. 2,42.3375133,-71.0461346
11441,705 E BROADWAY,42.3353782,-71.0371479
11442,124 TUDOR ST Apt. 124E,42.3360402,-71.05258359999999
11443,305 D ST,42.3399364,-71.0492161
11444,690 COLUMBIA RD,42.32013310000001,-71.06254919999999
11445,543 E SECOND ST,42.337015,-71.04144099999999
11446,47 DORCHESTER ST Apt. 24,42.3352199,-71.04626999999999
11447,38 G ST,42.3348466,-71.04400009999999
11448,170 W BROADWAY Apt. PS-B17,42.3405077,-71.0528643
11449,237 BOSTON ST,42.321799,-71.061593
11450,126 G ST Apt. 2,42.3315103,-71.04392709999999
11451,235 DORCHESTER ST Apt. 3,42.3331171,-71.0510651
11452,12 I ST Apt. 2,42.3376428,-71.0397681
11453,599 ALBANY ST,42.337262,-71.068625
11454,7 HART PL,42.3318113,-71.0359512
11455,600 E FOURTH ST,42.3348417,-71.0407347
11456,37 I ST Apt. 3,42.3368604,-71.0401581
11457,47 DORCHESTER ST Apt. 20,42.3352199,-71.04626999999999
11458,202 N ST Apt. 2,42.3314425,-71.0309031
11459,182 COTTAGE ST Apt. 201,42.3703945,-71.0326508
11460,175 OLD COLONY AV,42.3338074,-71.05472139999999
11461,90 G ST Apt. 2,42.33280260000001,-71.04389019999999
11462,322 ATHENS ST Apt. 5,42.3375518,-71.04747929999999
11463,53 WOODWARD ST,42.33068060000001,-71.0555411
11464,42 EIGHTH ST Apt. 1311,42.3749988,-71.0520878
11465,141 DORCHESTER AV Apt. 805,42.3419516,-71.0574969
11466,21 WORMWOOD ST Apt. 203,42.3469839,-71.0502336
11467,151 D ST,42.3362752,-71.0535723
11468,8HF O ST,42.33487179999999,-71.02920630000001
11469,338 E ST,42.33839320000001,-71.04882169999999
11470,314 K ST Apt. 2,42.3329266,-71.0371364
11471,200 I ST Apt. 2,42.3311025,-71.0396298
11472,153 L ST,42.3324809,-71.0354533
11473,509 E SECOND ST Apt. PS-4,42.33712,-71.0431339
11474,155 D ST,42.3363781,-71.05346779999999
11475,2 HAWTHORNE PL Apt. 11-R,42.3642406,-71.066169
11476,8 AVON PL,42.3795069,-71.064432
11477,168 COTTAGE ST Apt. 302,42.3701432,-71.03294149999999
11478,608 DORCHESTER AV Apt. 608-2,42.3290158,-71.0568275
11479,76 MARINE RD Apt. 2,42.3308104,-71.0362205
11480,509 E SECOND ST Apt. 9,42.3369352,-71.0430365
11481,150 DORCHESTER AV Apt. 215,42.3418223,-71.05691519999999
11482,19 NINTH ST Apt. 19,42.3351096,-71.05511899999999
11483,320 W SECOND ST Apt. 212,42.3390786,-71.0472042
11484,69 TELEGRAPH ST Apt. 202,42.3327778,-71.047691
11485,42 EIGHTH ST Apt. 4113,42.3749988,-71.0520878
11486,608 E BROADWAY,42.335747,-71.039716
11487,200 H ST,42.3309997,-71.04117579999999
11488,327 W BROADWAY,42.3381935,-71.0504036
11489,57 TELEGRAPH ST Apt. 1,42.3328085,-71.0484762
11490,22 LIBERTY DR Apt. 9A,42.35459720000001,-71.0452732
11491,88 B ST Apt. 101,42.3404313,-71.054581
11492,523 E SECOND ST Apt. 523-1,42.3369519,-71.042457
11493,499 SUMMER ST,42.3452754,-71.0412235
11494,FRONTAGE RD,42.3380324,-71.06330539999999
11495,141 DORCHESTER AV Apt. 114,42.3419516,-71.0574969
11496,7 LAWNWOOD PL,42.3772758,-71.0658176
11497,164 F ST Apt. 2,42.33743339999999,-71.0472858
11498,286 EMERSON ST Apt. 2F,42.3345962,-71.03478609999999
11499,56 G ST,42.334202,-71.04393499999999
11500,885 DORCHESTER AV,42.3201346,-71.05695659999999
11501,834 DORCHESTER AV Apt. 3,42.32242309999999,-71.05650849999999
11502,5 SHIPWAY PL Apt. 5,42.3784977,-71.052204
11503,SHIPWAY PL Apt. C-5,42.3765875,-71.0517491
11504,141 BOSTON ST,42.3249398,-71.0595499
11505,98 H ST Apt. 1,42.334431,-71.0413358
11506,47 OLD HARBOR ST,42.3332249,-71.04764329999999
11507,2 HAWTHORNE PL Apt. 8-H,42.3642406,-71.066169
11508,67 COTTAGE ST,42.367322,-71.0353715
11509,172 M ST Apt. 172 A,42.3320082,-71.0326103
11510,61 STORY ST Apt. 2,42.3333075,-71.0419885
11511,49 WARD ST,42.3288422,-71.05435
11512,488 DORCHESTER AV Apt. 3-F,42.332024,-71.0566595
11513,38 G ST Apt. 13,42.3347791,-71.0439588
11514,319 A ST Apt. 302,42.3488069,-71.0494346
11515,21 WORMWOOD ST Apt. 506,42.3469839,-71.0502336
11516,2 HAWTHORNE PL Apt. 5-O,42.3642406,-71.066169
11517,12 THOMAS PK,42.3338302,-71.0452964
11518,116 G ST,42.3318289,-71.0439615
11519,376 W FOURTH ST,42.33693419999999,-71.0493357
11520,456 W FOURTH ST,42.3353395,-71.0470101
11521,437 D ST Apt. 2C,42.3451429,-71.0429517
11522,71 DORCHESTER ST,42.3360436,-71.045063
11523,6 WHITTIER PL Apt. 4H-6,42.3657336,-71.0669497
11524,346 CONGRESS ST Apt. 401,42.3506856,-71.0486803
11525,14 ATLANTIC ST Apt. 2,42.3340884,-71.04602369999999
11526,346 CONGRESS ST Apt. 512,42.3513204,-71.04774950000001
11527,229 BOLTON ST,42.3381457,-71.0471452
11528,3 WYMAN PL,42.3225465,-71.10212179999999
11529,55 GATES ST Apt. 3,42.3320121,-71.048458
11530,10 F ST,42.3336517,-71.051692
11531,237 COLUMBIA RD,42.3076953,-71.0753814
11532,698 COLUMBIA RD Apt. 698,42.3203778,-71.0622999
11533,289 W SECOND ST,42.3394179,-71.0484329
11534,319 COLUMBIA RD,42.3094837,-71.0723637
11535,39 DORCHESTER ST Apt. 17,42.3366792,-71.0443288
11536,127 G ST,42.331559,-71.0443387
11537,42 EIGHTH ST Apt. 2511,42.3749988,-71.0520878
11538,129 D ST Apt. 2,42.3356715,-71.05420149999999
11539,48 THOMAS PK Apt. 2,42.3320517,-71.0468616
11540,154 H ST,42.3326488,-71.0412106
11541,233 D ST,42.33822199999999,-71.0513268
11542,123 H ST,42.3335259,-71.0416169
11543,156 I ST Apt. 1,42.3327922,-71.0396353
11544,53 OLD HARBOR ST,42.3330366,-71.04764159999999
11545,48 GOLD ST Apt. PS-M,42.339904,-71.055267
11546,1496 COLUMBIA RD,42.3306932,-71.0407838
11547,42 EIGHTH ST Apt. 1514,42.3749988,-71.0520878
11548,39 H ST Apt. 1,42.3366336,-71.0418613
11549,783 E FOURTH ST,42.33457569999999,-71.03229639999999
11550,147 D ST,42.336109,-71.05373039999999
11551,1 M STREET PL,42.3335078,-71.0336425
11552,265 W SECOND ST Apt. 2,42.3397503,-71.0489628
11553,28 BOSTON ST,42.32854589999999,-71.0575132
11554,6 WHITTIER PL Apt. 16A-6,42.3657336,-71.0669497
11555,128 TUDOR ST Apt. 128A,42.3358747,-71.0523232
11556,437 D ST Apt. 2B,42.3451429,-71.0429517
11557,232 GOLD ST Apt. 3,42.3361335,-71.0492612
11558,33 COVINGTON ST,42.33167419999999,-71.0459764
11559,141 DORCHESTER AV Apt. 305,42.3419516,-71.0574969
